Date,Visitor,Visitor Score,Home Team,Home Score,Line
09/05/2009,Wofford,7,South Florida,40, 
09/05/2009,Youngstown State,3,Pittsburgh,38, 
09/05/2009,Nicholls State,0,Air Force,72, 
09/05/2009,Weber State,22,Wyoming,29, 
09/05/2009,UC-Davis,0,Fresno State,51, 
09/05/2009,North Dakota,13,Texas Tech,38, 
09/05/2009,Richmond,24,Duke,16, 
09/05/2009,Idaho State,3,Arizona State,50, 
09/05/2009,Sacramento State,3,Nevada-Las Vegas,38, 
09/06/2009,Mississippi,45,Memphis,14,-17.5
09/06/2009,Colorado State,23,Colorado,17,11.0
09/07/2009,Cincinnati,47,Rutgers,15,4.5
09/07/2009,Miami-Florida,38,Florida State,34,6.0
09/10/2009,Clemson,27,Georgia Tech,30,5.0
09/11/2009,Colorado,38,Toledo,54,-3.5
09/12/2009,North Carolina,12,Connecticut,10,-6.0
09/12/2009,East Carolina,20,West Virginia,35,5.5
09/12/2009,Syracuse,7,Penn State,28,29.0
09/12/2009,Marshall,10,Virginia Tech,52,20.0
09/12/2009,Central Michigan,29,Michigan State,27,14.5
09/12/2009,Eastern Michigan,24,Northwestern,27,21.5
09/12/2009,Iowa,35,Iowa State,3,-6.5
09/12/2009,Mississippi State,24,Auburn,49,15.5
09/12/2009,Duke,35,Army,19,-2.5
09/12/2009,Fresno State,31,Wisconsin,34,7.5
09/12/2009,Stanford,17,Wake Forest,24,3.0
09/12/2009,South Carolina,37,Georgia,41,7.0
09/12/2009,U.C.L.A.,19,Tennessee,15,11.0
09/12/2009,Brigham Young,54,Tulane,3,-18.5
09/12/2009,Purdue,36,Oregon,38,13.0
09/12/2009,Texas,41,Wyoming,10,-33.0
09/12/2009,Louisiana Tech,14,Navy,32,7.5
09/12/2009,Notre Dame,34,Michigan,38,-3.5
09/12/2009,Idaho,23,Washington,42,21.0
09/12/2009,S-M-U,35,U-A-B,33,11.0
09/12/2009,Pittsburgh,54,Buffalo,27,-12.0
09/12/2009,Texas Christian,30,Virginia,14,-13.0
09/12/2009,Kent State,7,Boston College,34,21.0
09/12/2009,Rice,10,Texas Tech,55,28.0
09/12/2009,Air Force,13,Minnesota,20,3.0
09/12/2009,Hawaii,38,Washington State,20,-2.5
09/12/2009,Western Michigan,19,Indiana,23,1.0
09/12/2009,Bowling Green,20,Missouri,27,20.0
09/12/2009,Kansas,34,UTEP,7,-13.0
09/12/2009,U-C-F,19,Southern Miss,26,15.5
09/12/2009,Houston,45,Oklahoma State,35,16.5
09/12/2009,Miami-Ohio,0,Boise State,48,37.5
09/12/2009,Vanderbilt,9,Louisiana State,23,14.0
09/12/2009,Tulsa,44,New Mexico,10,-17.0
09/12/2009,Southern Cal,18,Ohio State,15,-7.0
09/12/2009,Utah,24,San Jose State,14,-14.0
09/12/2009,Oregon State,23,Nevada-Las Vegas,21,-6.5
09/12/2009,Arkansas State,9,Nebraska,38,22.0
09/12/2009,Florida Intl,14,Alabama,40,33.5
09/12/2009,South Florida,35,Western Kentucky,13,-24.5
09/12/2009,Troy,6,Florida,56,37.0
09/12/2009,Ohio,31,North Texas,30,-2.5
09/12/2009,Memphis,14,Middle Tennessee,31,1.0
09/12/2009,Kansas State,15,UL-Lafayette,17,-6.5
09/12/2009,Morgan State,0,Akron,41, 
09/12/2009,Howard,7,Rutgers,45, 
09/12/2009,Weber State,23,Colorado State,24, 
09/12/2009,Eastern Washington,7,California,59, 
09/12/2009,Jacksonville St,9,Florida State,19, 
09/12/2009,James Madison,35,Maryland,38, 
09/12/2009,Murray State,7,No Carolina State,65, 
09/12/2009,Idaho State,0,Oklahoma,64, 
09/12/2009,Illinois State,17,Illinois,45, 
09/12/2009,New Hampshire,23,Ball State,16, 
09/12/2009,Texas Southern,0,UL-Monroe,58, 
09/12/2009,S E Missouri St,3,Cincinnati,70, 
09/12/2009,Western Illinois,7,Northern Illinois,41, 
09/12/2009,Prairie View,18,New Mexico State,21, 
09/12/2009,Southern Utah,19,San Diego State,35, 
09/12/2009,Northern Arizona,17,Arizona,34, 
09/17/2009,Georgia Tech,17,Miami-Florida,33,4.0
09/18/2009,Boise State,51,Fresno State,34,-8.0
09/19/2009,Ball State,17,Army,24,9.0
09/19/2009,Northern Illinois,28,Purdue,21,11.5
09/19/2009,Eastern Michigan,17,Michigan,45,24.0
09/19/2009,Navy,14,Pittsburgh,27,8.0
09/19/2009,Northwestern,34,Syracuse,37,-1.5
09/19/2009,Boston College,7,Clemson,25,8.0
09/19/2009,Temple,6,Penn State,31,29.5
09/19/2009,East Carolina,17,North Carolina,31,8.0
09/19/2009,Miami-Ohio,26,Western Michigan,48,16.0
09/19/2009,Mississippi State,15,Vanderbilt,3,8.5
09/19/2009,Wyoming,0,Colorado,24,7.0
09/19/2009,Arizona,17,Iowa,27,4.0
09/19/2009,Indiana,38,Akron,21,3.0
09/19/2009,Duke,16,Kansas,44,24.0
09/19/2009,Virginia,34,Southern Miss,37,13.5
09/19/2009,Utah,24,Oregon,31,3.5
09/19/2009,Southern Cal,13,Washington,16,-20.0
09/19/2009,Kansas State,9,U.C.L.A.,23,12.0
09/19/2009,Nebraska,15,Virginia Tech,16,6.6
09/19/2009,Michigan State,30,Notre Dame,33,11.0
09/19/2009,Ohio State,38,Toledo,0,-22.0
09/19/2009,West Virginia,30,Auburn,41,7.0
09/19/2009,Tennessee,13,Florida,23,30.0
09/19/2009,S-M-U,27,Washington State,30,-4.5
09/19/2009,San Diego State,20,Idaho,34,-3.0
09/19/2009,Nevada-Reno,20,Colorado State,35,-5.0
09/19/2009,Bowling Green,10,Marshall,17,-3.0
09/19/2009,California,35,Minnesota,21,-13.5
09/19/2009,Buffalo,17,U-C-F,23,6.0
09/19/2009,Rice,24,Oklahoma State,41,33.0
09/19/2009,Tulsa,0,Oklahoma,45,18.5
09/19/2009,Connecticut,30,Baylor,22,10.5
09/19/2009,Utah State,30,Texas A+M,38,20.5
09/19/2009,Louisville,27,Kentucky,31,12.5
09/19/2009,Iowa State,34,Kent State,14,-3.0
09/19/2009,Florida State,54,Brigham Young,28,9.0
09/19/2009,Georgia,52,Arkansas,41,2.0
09/19/2009,Air Force,37,New Mexico,13,-17.0
09/19/2009,UTEP,38,New Mexico State,12,-14.5
09/19/2009,Texas Tech,24,Texas,34,20.0
09/19/2009,Hawaii,33,Nevada-Las Vegas,34,7.5
09/19/2009,San Jose State,17,Stanford,42,19.0
09/19/2009,Cincinnati,28,Oregon State,18,-1.5
09/19/2009,Florida Intl,15,Rutgers,23,16.5
09/19/2009,North Texas,7,Alabama,53,38.5
09/19/2009,Middle Tennessee,32,Maryland,31,7.5
09/19/2009,Florida Atlantic,16,South Carolina,38,20.5
09/19/2009,U-A-B,14,Troy,27,6.5
09/19/2009,UL-Lafayette,3,Louisiana State,31,27.0
09/19/2009,UL-Monroe,14,Arizona State,38,21.5
09/19/2009,Wofford,14,Wisconsin,44, 
09/19/2009,Furman,12,Missouri,52, 
09/19/2009,Alcorn State,0,Central Michigan,48, 
09/19/2009,Gardner-Webb,14,No Carolina State,45, 
09/19/2009,Elon,7,Wake Forest,35, 
09/19/2009,Cal-San Luis Obispo,10,Ohio,28, 
09/19/2009,Texas State,21,Texas Christian,56, 
09/19/2009,Charleston Southern,0,South Florida,59, 
09/19/2009,Nicholls State,13,Louisiana Tech,48, 
09/19/2009,Central Arkansas,28,Western Kentucky,7, 
09/19/2009,S E Louisiana,6,Mississippi,52, 
09/19/2009,Tennessee-Martin,14,Memphis,41, 
09/24/2009,Mississippi,10,South Carolina,16,-4.0
09/25/2009,Missouri,31,Nevada-Reno,21,-7.5
09/26/2009,Wake Forest,24,Boston College,27,1.0
09/26/2009,Illinois,0,Ohio State,30,14.0
09/26/2009,Minnesota,35,Northwestern,24,-1.0
09/26/2009,Indiana,33,Michigan,36,18.0
09/26/2009,Buffalo,13,Temple,37,3.5
09/26/2009,Michigan State,30,Wisconsin,38,1.5
09/26/2009,Texas Christian,14,Clemson,10,2.5
09/26/2009,Rutgers,34,Maryland,13,1.0
09/26/2009,Boise State,49,Bowling Green,14,-17.0
09/26/2009,Ohio,23,Tennessee,34,22.0
09/26/2009,U-C-F,14,East Carolina,19,8.5
09/26/2009,Fresno State,20,Cincinnati,28,17.0
09/26/2009,Akron,21,Central Michigan,48,15.0
09/26/2009,Louisiana State,30,Mississippi State,26,-12.0
09/26/2009,Army,10,Iowa State,31,10.0
09/26/2009,Marshall,27,Memphis,16,3.0
09/26/2009,U-A-B,19,Texas A+M,56,14.5
09/26/2009,Southern Miss,28,Kansas,35,11.5
09/26/2009,San Diego State,14,Air Force,26,17.5
09/26/2009,Vanderbilt,36,Rice,17,-7.5
09/26/2009,Ball State,30,Auburn,54,30.5
09/26/2009,Nevada-Las Vegas,27,Wyoming,30,-3.5
09/26/2009,Arkansas,7,Alabama,35,17.5
09/26/2009,Florida,41,Kentucky,7,-20.0
09/26/2009,Arizona State,17,Georgia,20,13.5
09/26/2009,California,3,Oregon,42,-5.5
09/26/2009,South Florida,17,Florida State,7,14.0
09/26/2009,North Carolina,7,Georgia Tech,24,3.0
09/26/2009,Idaho,34,Northern Illinois,31,14.5
09/26/2009,Colorado State,23,Brigham Young,42,19.5
09/26/2009,Pittsburgh,31,No Carolina State,38,-2.0
09/26/2009,Washington,14,Stanford,34,9.0
09/26/2009,Miami-Ohio,19,Kent State,29,7.0
09/26/2009,Louisville,14,Utah,30,14.0
09/26/2009,Miami-Florida,7,Virginia Tech,31,-2.5
09/26/2009,Notre Dame,24,Purdue,21,-6.5
09/26/2009,UTEP,7,Texas,64,37.0
09/26/2009,Iowa,21,Penn State,10,9.5
09/26/2009,Texas Tech,28,Houston,29,-2.5
09/26/2009,New Mexico State,20,New Mexico,17,11.5
09/26/2009,Washington State,6,Southern Cal,27,45.0
09/26/2009,Arizona,37,Oregon State,32,3.0
09/26/2009,UL-Monroe,27,Florida Atlantic,25,3.5
09/26/2009,UL-Lafayette,0,Nebraska,55,30.0
09/26/2009,Western Kentucky,22,Navy,38,30.5
09/26/2009,Troy,30,Arkansas State,27,3.0
09/26/2009,Middle Tennessee,37,North Texas,21,-6.0
09/26/2009,Toledo,41,Florida Intl,31,1.0
09/26/2009,Rhode Island,10,Connecticut,52, 
09/26/2009,Tennessee Tech,7,Kansas State,49, 
09/26/2009,McNeese State,32,Tulane,42, 
09/26/2009,Grambling,6,Oklahoma State,56, 
09/26/2009,No Carolina Central,14,Duke,49, 
09/26/2009,Maine,24,Syracuse,41, 
09/26/2009,Sam Houston State,3,Tulsa,56, 
09/26/2009,Northwestern St(LA),13,Baylor,68, 
09/26/2009,Hofstra,10,Western Michigan,24, 
09/26/2009,Cal-San Luis Obispo,9,San Jose State,19, 
09/26/2009,Southern Utah,34,Utah State,53, 
09/30/2009,Hawaii,6,Louisiana Tech,27,6.0
10/01/2009,Colorado,24,West Virginia,35,16.5
10/01/2009,Southern Miss,17,U-A-B,30,-10.5
10/02/2009,Pittsburgh,35,Louisville,10,-7.0
10/02/2009,Utah State,17,Brigham Young,35,24.0
10/03/2009,South Florida,34,Syracuse,20,-7.5
10/03/2009,East Carolina,21,Marshall,17,-2.0
10/03/2009,Northwestern,27,Purdue,21,7.0
10/03/2009,Wisconsin,31,Minnesota,28,2.5
10/03/2009,No Carolina State,24,Wake Forest,30,3.0
10/03/2009,Clemson,21,Maryland,24,-12.5
10/03/2009,Virginia,16,North Carolina,3,12.5
10/03/2009,Florida State,21,Boston College,28,-4.0
10/03/2009,Central Michigan,20,Buffalo,13,-10.0
10/03/2009,Toledo,37,Ball State,30,-5.5
10/03/2009,Alabama,38,Kentucky,20,-16.5
10/03/2009,Mississippi,23,Vanderbilt,7,-10.0
10/03/2009,Cincinnati,37,Miami-Ohio,13,-29.5
10/03/2009,Temple,24,Eastern Michigan,12,-6.5
10/03/2009,Tulane,17,Army,16,6.0
10/03/2009,Virginia Tech,34,Duke,26,-17.0
10/03/2009,Washington,30,Notre Dame,37,11.0
10/03/2009,Louisiana State,20,Georgia,13,3.5
10/03/2009,Air Force,13,Navy,16,3.0
10/03/2009,Georgia Tech,42,Mississippi State,31,-5.5
10/03/2009,Oklahoma,20,Miami-Florida,21,-7.5
10/03/2009,Penn State,35,Illinois,17,-7.5
10/03/2009,Michigan,20,Michigan State,26,4.0
10/03/2009,Western Michigan,3,Northern Illinois,38,6.5
10/03/2009,Ohio,44,Bowling Green,37,2.5
10/03/2009,Nevada-Las Vegas,28,Nevada-Reno,63,7.0
10/03/2009,Colorado State,29,Idaho,31,-4.5
10/03/2009,Kansas State,24,Iowa State,23,2.5
10/03/2009,Oregon State,28,Arizona State,17,5.5
10/03/2009,Washington State,6,Oregon,52,35.0
10/03/2009,Kent State,15,Baylor,31,23.0
10/03/2009,Memphis,14,U-C-F,32,7.0
10/03/2009,U.C.L.A.,16,Stanford,24,4.5
10/03/2009,New Mexico,28,Texas Tech,48,35.0
10/03/2009,Ohio State,33,Indiana,14,-18.0
10/03/2009,Tulsa,27,Rice,10,-17.5
10/03/2009,Arkansas,47,Texas A+M,19,-2.0
10/03/2009,Auburn,26,Tennessee,22,2.5
10/03/2009,Southern Cal,30,California,3,-4.5
10/03/2009,S-M-U,14,Texas Christian,39,28.0
10/03/2009,New Mexico State,17,San Diego State,34,17.5
10/03/2009,Houston,41,UTEP,58,-14.5
10/03/2009,Arkansas State,21,Iowa,24,21.0
10/03/2009,Wyoming,30,Florida Atlantic,28,5.0
10/03/2009,Florida Intl,35,UL-Monroe,48,6.5
10/03/2009,So Carolina State,14,South Carolina,38, 
10/03/2009,UC-Davis,16,Boise State,34, 
10/06/2009,Middle Tennessee,7,Troy,31,6.5
10/08/2009,Nebraska,27,Missouri,12,-3.5
10/09/2009,Louisiana Tech,14,Nevada-Reno,37,11.0
10/10/2009,West Virginia,34,Syracuse,13,-10.5
10/10/2009,Michigan State,24,Illinois,14,-4.0
10/10/2009,Boston College,14,Virginia Tech,48,13.5
10/10/2009,Eastern Michigan,8,Central Michigan,56,24.0
10/10/2009,Duke,49,No Carolina State,28,15.0
10/10/2009,Maryland,32,Wake Forest,42,13.5
10/10/2009,Indiana,7,Virginia,47,7.0
10/10/2009,Purdue,20,Minnesota,35,3.5
10/10/2009,Connecticut,21,Pittsburgh,24,6.5
10/10/2009,Miami-Ohio,6,Northwestern,16,17.0
10/10/2009,Iowa State,36,Kansas,41,20.0
10/10/2009,Alabama,22,Mississippi,3,-4.0
10/10/2009,Ball State,19,Temple,24,14.5
10/10/2009,Vanderbilt,13,Army,16,-10.0
10/10/2009,New Mexico,13,Wyoming,37,10.0
10/10/2009,Houston,31,Mississippi State,24,2.5
10/10/2009,Arizona,33,Washington,36,-4.0
10/10/2009,Bowling Green,36,Kent State,35,-1.5
10/10/2009,Stanford,28,Oregon State,38,-2.0
10/10/2009,Georgia,19,Tennessee,45,-1.5
10/10/2009,Marshall,31,Tulane,10,-3.5
10/10/2009,Kansas State,14,Texas Tech,66,16.5
10/10/2009,Colorado,14,Texas,38,33.5
10/10/2009,Georgia Tech,49,Florida State,44,3.0
10/10/2009,Wisconsin,13,Ohio State,31,14.0
10/10/2009,Oklahoma State,36,Texas A+M,31,-5.5
10/10/2009,Arizona State,27,Washington State,14,-20.5
10/10/2009,Ohio,19,Akron,7,-3.5
10/10/2009,Utah,24,Colorado State,17,-9.0
10/10/2009,Oregon,24,U.C.L.A.,10,-3.0
10/10/2009,Western Michigan,58,Toledo,26,7.5
10/10/2009,Southern Miss,23,Louisville,25,-2.5
10/10/2009,Kentucky,26,South Carolina,28,9.5
10/10/2009,Auburn,23,Arkansas,44,-2.0
10/10/2009,Baylor,7,Oklahoma,33,27.5
10/10/2009,Navy,63,Rice,14,-10.0
10/10/2009,Texas Christian,20,Air Force,17,-10.0
10/10/2009,East Carolina,21,S-M-U,28,-4.5
10/10/2009,Florida,13,Louisiana State,3,-10.0
10/10/2009,Michigan,28,Iowa,30,8.0
10/10/2009,Utah State,17,New Mexico State,20,-10.5
10/10/2009,UTEP,20,Memphis,35,-1.5
10/10/2009,Idaho,29,San Jose State,25,6.0
10/10/2009,Brigham Young,59,Nevada-Las Vegas,21,-17.0
10/10/2009,Fresno State,42,Hawaii,17,-11.0
10/10/2009,Florida Intl,37,Western Kentucky,20,-6.0
10/10/2009,North Texas,34,UL-Lafayette,38,5.0
10/10/2009,Eastern Illinois,3,Penn State,52, 
10/10/2009,Georgia Southern,12,North Carolina,42, 
10/10/2009,Texas Southern,0,Rutgers,42, 
10/10/2009,Gardner-Webb,3,Buffalo,40, 
10/10/2009,Florida A+M,16,Miami-Florida,48, 
10/13/2009,Arkansas State,10,UL-Monroe,16,2.5
10/14/2009,Boise State,28,Tulsa,21,-9.0
10/15/2009,Cincinnati,34,South Florida,17,-1.5
10/16/2009,Pittsburgh,24,Rutgers,17,-6.5
10/17/2009,Oklahoma,13,Texas,16,3.0
10/17/2009,No Carolina State,20,Boston College,52,2.5
10/17/2009,Ohio State,18,Purdue,26,-13.5
10/17/2009,Bowling Green,31,Ball State,17,-3.0
10/17/2009,Northwestern,14,Michigan State,24,14.0
10/17/2009,Iowa,20,Wisconsin,10,2.0
10/17/2009,Virginia,20,Maryland,9,-3.5
10/17/2009,Wake Forest,3,Clemson,38,7.5
10/17/2009,Baylor,10,Iowa State,24,1.5
10/17/2009,U-A-B,13,Mississippi,48,22.0
10/17/2009,Georgia,34,Vanderbilt,10,-7.5
10/17/2009,Kentucky,21,Auburn,14,13.5
10/17/2009,Army,13,Temple,27,10.5
10/17/2009,Central Michigan,34,Western Michigan,23,-7.0
10/17/2009,Wyoming,0,Air Force,10,11.0
10/17/2009,Miami-Ohio,7,Ohio,28,14.0
10/17/2009,Nevada-Reno,35,Utah State,32,-7.5
10/17/2009,Minnesota,0,Penn State,20,17.0
10/17/2009,Marshall,7,West Virginia,24,20.5
10/17/2009,South Carolina,6,Alabama,20,18.0
10/17/2009,Southern Cal,34,Notre Dame,27,-10.0
10/17/2009,California,45,U.C.L.A.,26,-3.5
10/17/2009,Houston,44,Tulane,16,-17.0
10/17/2009,Texas Tech,31,Nebraska,10,10.5
10/17/2009,Texas A+M,14,Kansas State,62,-6.0
10/17/2009,Virginia Tech,23,Georgia Tech,28,-3.5
10/17/2009,Missouri,17,Oklahoma State,33,7.0
10/17/2009,Rice,13,East Carolina,49,18.5
10/17/2009,Akron,17,Buffalo,21,8.0
10/17/2009,Colorado State,6,Texas Christian,44,22.5
10/17/2009,New Mexico State,7,Louisiana Tech,45,20.5
10/17/2009,Kent State,28,Eastern Michigan,6,-6.5
10/17/2009,Hawaii,23,Idaho,35,8.0
10/17/2009,Brigham Young,38,San Diego State,28,-17.0
10/17/2009,Stanford,38,Arizona,43,4.0
10/17/2009,Illinois,14,Indiana,27,-3.0
10/17/2009,Memphis,16,Southern Miss,36,16.0
10/17/2009,Northern Illinois,19,Toledo,20,-7.0
10/17/2009,Louisville,25,Connecticut,38,13.0
10/17/2009,Kansas,30,Colorado,34,-9.5
10/17/2009,Miami-Florida,27,U-C-F,7,-13.5
10/17/2009,Arkansas,20,Florida,23,24.5
10/17/2009,Navy,38,S-M-U,35,-6.5
10/17/2009,Washington,17,Arizona State,24,6.5
10/17/2009,Utah,35,Nevada-Las Vegas,15,-16.5
10/17/2009,San Jose State,21,Fresno State,41,20.0
10/17/2009,UL-Lafayette,30,Western Kentucky,22,-7.5
10/17/2009,Troy,42,Florida Intl,33,-8.5
10/17/2009,Florida Atlantic,44,North Texas,40,-1.0
10/17/2009,Mississippi State,27,Middle Tennessee,6,-5.0
10/17/2009,Delaware State,6,Michigan,63, 
10/21/2009,Tulsa,24,UTEP,28,-8.5
10/22/2009,Florida State,30,North Carolina,27,1.5
10/23/2009,Rutgers,27,Army,10,-10.5
10/24/2009,U-A-B,7,Marshall,27,7.0
10/24/2009,Akron,14,Syracuse,28,10.5
10/24/2009,Maryland,13,Duke,17,4.0
10/24/2009,Georgia Tech,34,Virginia,9,-5.5
10/24/2009,Clemson,40,Miami-Florida,37,4.5
10/24/2009,Illinois,14,Purdue,24,11.0
10/24/2009,Central Michigan,24,Bowling Green,10,-9.0
10/24/2009,Indiana,28,Northwestern,29,5.0
10/24/2009,Minnesota,7,Ohio State,38,16.0
10/24/2009,South Florida,14,Pittsburgh,41,6.5
10/24/2009,Connecticut,24,West Virginia,28,7.5
10/24/2009,Vanderbilt,10,South Carolina,14,13.5
10/24/2009,Iowa State,9,Nebraska,7,20.5
10/24/2009,Ball State,29,Eastern Michigan,27,-2.5
10/24/2009,Northern Illinois,27,Miami-Ohio,22,-11.0
10/24/2009,Oklahoma State,34,Baylor,7,-9.5
10/24/2009,Kent State,20,Ohio,11,9.5
10/24/2009,Buffalo,31,Western Michigan,34,5.0
10/24/2009,Louisiana Tech,21,Utah State,23,1.5
10/24/2009,Boston College,16,Notre Dame,20,7.5
10/24/2009,Tennessee,10,Alabama,12,14.0
10/24/2009,Oregon,43,Washington,19,-10.0
10/24/2009,Texas A+M,52,Texas Tech,30,22.0
10/24/2009,Penn State,35,Michigan,10,-4.5
10/24/2009,Oklahoma,35,Kansas,13,-8.0
10/24/2009,Texas,41,Missouri,7,-13.0
10/24/2009,Wake Forest,10,Navy,13,-2.0
10/24/2009,San Diego State,42,Colorado State,28,7.0
10/24/2009,Air Force,16,Utah,23,9.5
10/24/2009,Idaho,45,Nevada-Reno,70,15.5
10/24/2009,U.C.L.A.,13,Arizona,27,7.5
10/24/2009,Washington State,17,California,49,35.5
10/24/2009,Temple,40,Toledo,24,2.5
10/24/2009,Arkansas,17,Mississippi,30,6.5
10/24/2009,Louisville,10,Cincinnati,41,17.5
10/24/2009,Tulane,6,Southern Miss,43,21.0
10/24/2009,U-C-F,49,Rice,7,-10.0
10/24/2009,Colorado,6,Kansas State,20,4.5
10/24/2009,Iowa,15,Michigan State,13,1.5
10/24/2009,Texas Christian,38,Brigham Young,7,-2.5
10/24/2009,Florida,29,Mississippi State,19,-22.5
10/24/2009,S-M-U,15,Houston,38,16.0
10/24/2009,Fresno State,34,New Mexico State,3,-24.0
10/24/2009,Auburn,10,Louisiana State,31,7.5
10/24/2009,Nevada-Las Vegas,34,New Mexico,17,-1.0
10/24/2009,Oregon State,36,Southern Cal,42,20.5
10/24/2009,Arizona State,14,Stanford,33,6.5
10/24/2009,Boise State,54,Hawaii,9,-25.5
10/24/2009,Florida Atlantic,51,UL-Lafayette,29,3.0
10/24/2009,Florida Intl,10,Arkansas State,27,10.5
10/24/2009,North Texas,26,Troy,50,20.5
10/24/2009,UL-Monroe,13,Kentucky,36,14.0
10/24/2009,Western Kentucky,24,Middle Tennessee,62,18.0
10/27/2009,East Carolina,38,Memphis,19,-6.0
10/29/2009,North Carolina,20,Virginia Tech,17,14.5
10/30/2009,West Virginia,19,South Florida,30,-3.0
10/31/2009,Rutgers,28,Connecticut,24,7.5
10/31/2009,Cincinnati,28,Syracuse,7,-16.5
10/31/2009,Central Michigan,10,Boston College,31,6.0
10/31/2009,Ohio,20,Ball State,17,-5.5
10/31/2009,Duke,28,Virginia,17,7.0
10/31/2009,Indiana,24,Iowa,42,17.5
10/31/2009,Purdue,0,Wisconsin,37,7.5
10/31/2009,Miami-Florida,28,Wake Forest,27,-7.0
10/31/2009,No Carolina State,42,Florida State,45,10.5
10/31/2009,Akron,10,Northern Illinois,27,12.0
10/31/2009,New Mexico State,0,Ohio State,45,44.0
10/31/2009,Georgia Tech,56,Vanderbilt,31,-11.5
10/31/2009,Iowa State,10,Texas A+M,35,6.0
10/31/2009,Mississippi,20,Auburn,33,-6.5
10/31/2009,Eastern Michigan,27,Arkansas,63,36.0
10/31/2009,Western Michigan,14,Kent State,26,2.5
10/31/2009,Nebraska,20,Baylor,10,-14.0
10/31/2009,S-M-U,27,Tulsa,13,14.5
10/31/2009,U-A-B,38,UTEP,33,8.0
10/31/2009,San Jose State,7,Boise State,45,36.5
10/31/2009,Georgia,17,Florida,41,14.5
10/31/2009,Toledo,24,Miami-Ohio,31,-5.5
10/31/2009,U.C.L.A.,19,Oregon State,26,10.0
10/31/2009,Temple,27,Navy,24,6.5
10/31/2009,California,23,Arizona State,21,-6.5
10/31/2009,Michigan,13,Illinois,38,-7.0
10/31/2009,Missouri,36,Colorado,17,-3.0
